customer_id,risk_score,risk_bucket,util_ratio_snap,pay_to_bal_snap,delinq_trend_snap,created_at
CUST17444,35.13,HIGH_RISK,0.2367,0.4845,-0.3441,2025-02-17 00:00:00
CUST17445,99.0,VERY_CRITICAL,0.3087,0.2636,0.2653,2024-10-01 00:00:00
CUST17445,94.38,VERY_CRITICAL,0.2762,0.2704,0.333,2024-11-07 00:00:00
CUST17445,99.0,VERY_CRITICAL,0.3157,0.3112,0.2918,2024-12-14 00:00:00
CUST17445,96.93,VERY_CRITICAL,0.2893,0.2723,0.1233,2025-01-20 00:00:00
CUST17445,97.55,VERY_CRITICAL,0.283,0.3012,0.1229,2025-02-26 00:00:00
CUST17446,28.79,LOW_RISK,0.1678,0.9923,0.2273,2024-10-01 00:00:00
CUST17446,33.0,HIGH_RISK,0.158,1.0,0.1179,2024-11-16 00:00:00
CUST17446,32.89,HIGH_RISK,0.2443,0.9776,0.2156,2025-01-02 00:00:00
CUST17446,28.78,LOW_RISK,0.1472,1.0,0.1701,2025-02-17 00:00:00
CUST17447,45.45,HIGH_RISK,0.1779,0.9939,-0.0719,2024-10-01 00:00:00
CUST17447,43.95,HIGH_RISK,0.186,0.9684,0.1282,2024-11-01 00:00:00
CUST17447,36.32,HIGH_RISK,0.1959,1.0,0.0478,2024-12-02 00:00:00
CUST17447,45.71,HIGH_RISK,0.2136,0.9623,0.1134,2025-01-02 00:00:00
CUST17447,41.69,HIGH_RISK,0.2025,0.9645,0.0603,2025-02-02 00:00:00
CUST17447,37.9,HIGH_RISK,0.1957,0.9713,-0.0364,2025-03-05 00:00:00
CUST17448,21.36,LOW_RISK,0.3695,0.3154,0.0651,2024-10-01 00:00:00
CUST17448,30.02,HIGH_RISK,0.3603,0.2974,-0.0503,2024-11-01 00:00:00
CUST17448,31.48,HIGH_RISK,0.3767,0.2754,0.0628,2024-12-02 00:00:00
CUST17448,26.53,LOW_RISK,0.345,0.2856,0.0209,2025-01-02 00:00:00
CUST17448,24.82,LOW_RISK,0.3184,0.3238,0.0659,2025-02-02 00:00:00
CUST17448,26.04,LOW_RISK,0.3594,0.2762,0.0314,2025-03-05 00:00:00
CUST17449,21.25,LOW_RISK,0.122,0.9766,-0.0177,2024-10-01 00:00:00
CUST17449,19.43,LOW_RISK,0.1624,1.0,-0.0705,2024-11-01 00:00:00
CUST17449,18.45,LOW_RISK,0.1625,1.0,0.0707,2024-12-02 00:00:00
CUST17449,20.87,LOW_RISK,0.2049,0.9882,0.0621,2025-01-02 00:00:00
CUST17449,24.22,LOW_RISK,0.1564,0.9754,0.174,2025-02-02 00:00:00
CUST17449,21.43,LOW_RISK,0.118,0.9559,0.005,2025-03-05 00:00:00
CUST17450,14.65,LOW_RISK,0.0624,1.0,-0.0359,2024-10-01 00:00:00
CUST17450,13.24,LOW_RISK,0.0882,1.0,0.0712,2024-11-16 00:00:00
CUST17450,19.49,LOW_RISK,0.0845,1.0,0.0113,2025-01-02 00:00:00
CUST17450,26.52,LOW_RISK,0.0646,1.0,-0.0922,2025-02-17 00:00:00
CUST17451,41.15,HIGH_RISK,0.7597,0.3155,-0.0609,2024-10-01 00:00:00
CUST17451,41.61,HIGH_RISK,0.7745,0.352,-0.1714,2024-11-01 00:00:00
CUST17451,39.09,HIGH_RISK,0.7397,0.316,0.0234,2024-12-02 00:00:00
CUST17451,35.68,HIGH_RISK,0.726,0.3322,-0.0448,2025-01-02 00:00:00
CUST17451,33.75,HIGH_RISK,0.786,0.3261,-0.021,2025-02-02 00:00:00
CUST17451,33.77,HIGH_RISK,0.7577,0.3158,0.0006,2025-03-05 00:00:00
CUST17452,96.2,VERY_CRITICAL,1.0,0.5641,-0.0067,2024-10-01 00:00:00
CUST17452,99.0,VERY_CRITICAL,0.9987,0.5126,0.0075,2024-11-01 00:00:00
CUST17452,99.0,VERY_CRITICAL,1.0,0.5589,0.0014,2024-12-02 00:00:00
CUST17452,97.95,VERY_CRITICAL,1.0,0.5667,-0.0433,2025-01-02 00:00:00
CUST17452,99.0,VERY_CRITICAL,0.9927,0.5479,-0.0089,2025-02-02 00:00:00
CUST17452,99.0,VERY_CRITICAL,1.0,0.4799,-0.0515,2025-03-05 00:00:00
CUST17453,95.89,VERY_CRITICAL,0.594,0.2547,0.3785,2024-10-01 00:00:00
CUST17453,99.0,VERY_CRITICAL,0.5708,0.2507,0.4009,2024-12-02 00:00:00
CUST17453,98.6,VERY_CRITICAL,0.581,0.2047,0.4501,2025-02-02 00:00:00
CUST17454,99.0,VERY_CRITICAL,0.3594,0.8754,0.0315,2024-10-01 00:00:00
CUST17454,99.0,VERY_CRITICAL,0.3775,0.8932,0.0869,2024-11-01 00:00:00
CUST17454,99.0,VERY_CRITICAL,0.4251,0.901,0.0955,2024-12-02 00:00:00
CUST17454,98.36,VERY_CRITICAL,0.4235,0.901,0.0677,2025-01-02 00:00:00
CUST17454,95.4,VERY_CRITICAL,0.4772,0.8505,0.1133,2025-02-02 00:00:00
CUST17454,94.22,VERY_CRITICAL,0.4475,0.869,0.0169,2025-03-05 00:00:00
CUST17455,19.62,LOW_RISK,0.0527,0.9129,0.0961,2024-10-01 00:00:00
CUST17455,16.75,LOW_RISK,0.0583,0.9136,0.1893,2024-11-07 00:00:00
CUST17455,14.65,LOW_RISK,0.1099,0.9216,0.0554,2024-12-14 00:00:00
CUST17455,20.72,LOW_RISK,0.0566,0.9613,0.0743,2025-01-20 00:00:00
CUST17455,14.71,LOW_RISK,0.0688,0.916,0.0977,2025-02-26 00:00:00
CUST17456,26.83,LOW_RISK,0.1828,0.9921,-0.086,2024-10-01 00:00:00
CUST17456,27.65,LOW_RISK,0.1076,0.9883,-0.108,2024-11-01 00:00:00
CUST17456,27.28,LOW_RISK,0.2309,0.9959,-0.0919,2024-12-02 00:00:00
CUST17456,20.21,LOW_RISK,0.2037,0.9875,-0.0921,2025-01-02 00:00:00
CUST17456,22.03,LOW_RISK,0.1425,1.0,-0.1272,2025-02-02 00:00:00
CUST17456,23.95,LOW_RISK,0.1424,0.9881,-0.0967,2025-03-05 00:00:00
CUST17457,42.11,HIGH_RISK,0.2335,0.6633,0.3687,2024-10-01 00:00:00
CUST17457,45.4,HIGH_RISK,0.1654,0.6116,0.2629,2024-11-07 00:00:00
CUST17457,47.75,HIGH_RISK,0.2076,0.5601,0.208,2024-12-14 00:00:00
CUST17457,58.02,HIGH_RISK,0.1644,0.6211,0.2438,2025-01-20 00:00:00
CUST17457,54.78,HIGH_RISK,0.1892,0.5989,0.3067,2025-02-26 00:00:00
CUST17458,67.59,CRITICAL,0.2941,0.4843,-0.1735,2024-10-01 00:00:00
CUST17458,57.89,HIGH_RISK,0.2663,0.4983,-0.1775,2024-11-07 00:00:00
CUST17458,59.86,HIGH_RISK,0.3459,0.5047,-0.1692,2024-12-14 00:00:00
CUST17458,55.84,HIGH_RISK,0.3388,0.5167,-0.2136,2025-01-20 00:00:00
CUST17458,61.3,CRITICAL,0.407,0.5165,-0.1817,2025-02-26 00:00:00
CUST17459,66.48,CRITICAL,0.7134,0.7749,0.0803,2024-10-01 00:00:00
CUST17459,77.84,CRITICAL,0.6785,0.6892,0.0289,2024-12-02 00:00:00
CUST17459,81.03,VERY_CRITICAL,0.6633,0.7139,-0.0878,2025-02-02 00:00:00
CUST17460,71.87,CRITICAL,0.2188,0.8668,0.1417,2024-10-01 00:00:00
CUST17460,63.0,CRITICAL,0.262,0.8923,0.1544,2024-11-16 00:00:00
CUST17460,63.7,CRITICAL,0.2449,0.8975,0.1334,2025-01-02 00:00:00
CUST17460,73.75,CRITICAL,0.2174,0.8926,0.1013,2025-02-17 00:00:00
CUST17461,36.68,HIGH_RISK,0.2394,1.0,-0.0927,2024-10-01 00:00:00
CUST17461,33.65,HIGH_RISK,0.1979,0.9603,-0.0213,2024-12-02 00:00:00
CUST17461,42.25,HIGH_RISK,0.2475,1.0,-0.1182,2025-02-02 00:00:00
CUST17462,22.1,LOW_RISK,0.2274,1.0,0.0317,2024-10-01 00:00:00
CUST17462,18.39,LOW_RISK,0.1783,1.0,0.0986,2024-11-16 00:00:00
CUST17462,31.47,HIGH_RISK,0.1942,0.9745,0.0263,2025-01-02 00:00:00
CUST17462,24.72,LOW_RISK,0.2083,0.9192,0.0425,2025-02-17 00:00:00
CUST17463,33.43,HIGH_RISK,0.1158,0.3493,-0.0658,2024-10-01 00:00:00
CUST17463,33.21,HIGH_RISK,0.0999,0.3211,-0.1443,2024-11-16 00:00:00
CUST17463,35.74,HIGH_RISK,0.0474,0.3531,0.1121,2025-01-02 00:00:00
CUST17463,34.71,HIGH_RISK,0.0514,0.3262,0.0234,2025-02-17 00:00:00
CUST17464,32.82,HIGH_RISK,0.1605,1.0,-0.2705,2024-10-01 00:00:00
CUST17464,35.5,HIGH_RISK,0.1568,0.988,-0.1721,2024-11-01 00:00:00
CUST17464,28.25,LOW_RISK,0.1091,0.9772,-0.1671,2024-12-02 00:00:00
CUST17464,31.51,HIGH_RISK,0.1059,0.9599,-0.2546,2025-01-02 00:00:00
CUST17464,42.19,HIGH_RISK,0.1113,1.0,-0.248,2025-02-02 00:00:00
CUST17464,32.2,HIGH_RISK,0.1495,1.0,-0.2127,2025-03-05 00:00:00
CUST17465,24.32,LOW_RISK,0.287,0.6142,0.0866,2024-10-01 00:00:00
CUST17465,18.28,LOW_RISK,0.2346,0.6548,0.1974,2024-12-02 00:00:00
CUST17465,23.82,LOW_RISK,0.2601,0.6306,0.2285,2025-02-02 00:00:00
CUST17466,55.99,HIGH_RISK,0.3781,0.49,-0.0193,2024-10-01 00:00:00
CUST17466,61.21,CRITICAL,0.3742,0.4806,-0.0073,2024-12-02 00:00:00
CUST17466,59.27,HIGH_RISK,0.3569,0.4345,0.0033,2025-02-02 00:00:00
CUST17467,20.5,LOW_RISK,0.1896,1.0,-0.0119,2024-10-01 00:00:00
CUST17467,16.51,LOW_RISK,0.1498,0.9816,0.1132,2024-12-02 00:00:00
CUST17467,14.37,LOW_RISK,0.1667,0.9984,0.0204,2025-02-02 00:00:00
CUST17468,98.9,VERY_CRITICAL,0.7598,0.4061,0.0131,2024-10-01 00:00:00
CUST17468,98.7,VERY_CRITICAL,0.6515,0.3761,-0.0415,2024-11-16 00:00:00
CUST17468,99.0,VERY_CRITICAL,0.7055,0.411,-0.009,2025-01-02 00:00:00
CUST17468,99.0,VERY_CRITICAL,0.7211,0.4052,0.0883,2025-02-17 00:00:00
CUST17469,7.98,LOW_RISK,0.3357,0.9521,0.1799,2024-10-01 00:00:00
CUST17469,11.13,LOW_RISK,0.3133,1.0,0.1191,2024-11-01 00:00:00
CUST17469,10.66,LOW_RISK,0.3576,0.9969,0.0676,2024-12-02 00:00:00
CUST17469,11.85,LOW_RISK,0.3254,0.9831,0.0938,2025-01-02 00:00:00
CUST17469,6.51,LOW_RISK,0.3722,1.0,0.0586,2025-02-02 00:00:00
CUST17469,12.89,LOW_RISK,0.3978,0.9829,0.0965,2025-03-05 00:00:00
CUST17470,99.0,VERY_CRITICAL,0.0957,0.5475,0.1452,2024-10-01 00:00:00
CUST17470,99.0,VERY_CRITICAL,0.1618,0.5389,0.0764,2024-11-07 00:00:00
CUST17470,95.84,VERY_CRITICAL,0.1108,0.5607,0.1408,2024-12-14 00:00:00
CUST17470,96.67,VERY_CRITICAL,0.191,0.4716,0.0185,2025-01-20 00:00:00
CUST17470,96.22,VERY_CRITICAL,0.0946,0.5198,0.1435,2025-02-26 00:00:00
CUST17471,21.52,LOW_RISK,0.1289,1.0,-0.1263,2024-10-01 00:00:00
CUST17471,9.72,LOW_RISK,0.119,1.0,-0.1053,2024-11-01 00:00:00
CUST17471,14.8,LOW_RISK,0.166,0.9959,-0.1774,2024-12-02 00:00:00
CUST17471,11.43,LOW_RISK,0.0657,0.9521,-0.1176,2025-01-02 00:00:00
CUST17471,27.03,LOW_RISK,0.1027,1.0,-0.066,2025-02-02 00:00:00
CUST17471,11.66,LOW_RISK,0.1134,0.9865,-0.0561,2025-03-05 00:00:00
CUST17472,99.0,VERY_CRITICAL,0.6769,0.5342,0.1488,2024-10-01 00:00:00
CUST17472,99.0,VERY_CRITICAL,0.7175,0.5735,0.1794,2024-11-07 00:00:00
CUST17472,97.44,VERY_CRITICAL,0.7611,0.5661,0.124,2024-12-14 00:00:00
CUST17472,99.0,VERY_CRITICAL,0.7006,0.511,0.1873,2025-01-20 00:00:00
CUST17472,99.0,VERY_CRITICAL,0.7654,0.5355,0.1835,2025-02-26 00:00:00
CUST17473,18.6,LOW_RISK,0.3029,0.834,-0.1208,2024-10-01 00:00:00
CUST17473,27.61,LOW_RISK,0.2399,0.7936,-0.1205,2024-11-16 00:00:00
CUST17473,23.37,LOW_RISK,0.2726,0.8352,-0.1777,2025-01-02 00:00:00
CUST17473,22.28,LOW_RISK,0.284,0.7709,-0.0442,2025-02-17 00:00:00
CUST17474,31.82,HIGH_RISK,0.329,0.9769,0.1664,2024-10-01 00:00:00
CUST17474,32.07,HIGH_RISK,0.3116,1.0,0.1569,2024-11-01 00:00:00
CUST17474,35.72,HIGH_RISK,0.2576,0.9888,0.1484,2024-12-02 00:00:00
CUST17474,38.64,HIGH_RISK,0.3518,1.0,0.204,2025-01-02 00:00:00
CUST17474,30.82,HIGH_RISK,0.3276,0.9883,0.0906,2025-02-02 00:00:00
CUST17474,33.23,HIGH_RISK,0.3176,1.0,0.0854,2025-03-05 00:00:00
CUST17475,38.15,HIGH_RISK,0.6733,0.6237,-0.0102,2024-10-01 00:00:00
CUST17475,39.65,HIGH_RISK,0.6199,0.583,0.0791,2024-11-01 00:00:00
CUST17475,39.52,HIGH_RISK,0.6479,0.5967,-0.1346,2024-12-02 00:00:00
CUST17475,33.9,HIGH_RISK,0.627,0.6568,0.0048,2025-01-02 00:00:00
CUST17475,36.06,HIGH_RISK,0.7032,0.6022,-0.0794,2025-02-02 00:00:00
CUST17475,38.91,HIGH_RISK,0.6493,0.6031,-0.0554,2025-03-05 00:00:00
CUST17476,33.31,HIGH_RISK,0.1336,1.0,-0.202,2024-10-01 00:00:00
CUST17476,31.72,HIGH_RISK,0.1518,0.9806,-0.2605,2024-12-02 00:00:00
CUST17476,37.65,HIGH_RISK,0.2127,1.0,-0.2833,2025-02-02 00:00:00
CUST17477,38.75,HIGH_RISK,0.595,0.7211,-0.2328,2024-10-01 00:00:00
CUST17477,48.04,HIGH_RISK,0.5547,0.7669,-0.1371,2024-11-16 00:00:00
CUST17477,43.25,HIGH_RISK,0.5691,0.793,-0.2473,2025-01-02 00:00:00
CUST17477,42.37,HIGH_RISK,0.5855,0.7258,-0.3111,2025-02-17 00:00:00
CUST17478,62.05,CRITICAL,0.1471,0.5469,-0.0665,2024-10-01 00:00:00
CUST17478,63.23,CRITICAL,0.1938,0.6374,-0.0849,2024-11-07 00:00:00
CUST17478,68.4,CRITICAL,0.1908,0.6116,-0.0371,2024-12-14 00:00:00
CUST17478,70.1,CRITICAL,0.1919,0.5663,-0.1033,2025-01-20 00:00:00
CUST17478,61.68,CRITICAL,0.2033,0.6307,-0.0575,2025-02-26 00:00:00
CUST17479,40.82,HIGH_RISK,0.3436,1.0,-0.096,2024-10-01 00:00:00
CUST17479,30.68,HIGH_RISK,0.3768,1.0,-0.0764,2024-12-02 00:00:00
CUST17479,28.47,LOW_RISK,0.3761,0.9724,-0.085,2025-02-02 00:00:00
CUST17480,27.88,LOW_RISK,0.4395,0.9002,-0.0434,2024-10-01 00:00:00
CUST17480,32.77,HIGH_RISK,0.4074,0.9331,-0.0708,2024-12-02 00:00:00
CUST17480,35.54,HIGH_RISK,0.3931,1.0,-0.0523,2025-02-02 00:00:00
CUST17481,47.16,HIGH_RISK,0.1298,0.5534,-0.01,2024-10-01 00:00:00
CUST17481,59.87,HIGH_RISK,0.1153,0.6545,-0.0201,2024-12-02 00:00:00
CUST17481,43.99,HIGH_RISK,0.1277,0.6488,0.0166,2025-02-02 00:00:00
CUST17482,58.74,HIGH_RISK,0.4195,0.9833,-0.292,2024-10-01 00:00:00
CUST17482,49.42,HIGH_RISK,0.4816,0.9765,-0.2153,2024-11-16 00:00:00
CUST17482,57.69,HIGH_RISK,0.4578,1.0,-0.1963,2025-01-02 00:00:00
CUST17482,49.82,HIGH_RISK,0.4232,0.9743,-0.2728,2025-02-17 00:00:00
CUST17483,8.96,LOW_RISK,0.1243,0.9763,0.117,2024-10-01 00:00:00
CUST17483,15.18,LOW_RISK,0.1731,0.9832,-0.0499,2024-11-16 00:00:00
CUST17483,21.87,LOW_RISK,0.1027,1.0,0.0607,2025-01-02 00:00:00
CUST17483,11.38,LOW_RISK,0.1613,0.957,0.1184,2025-02-17 00:00:00
CUST17484,15.44,LOW_RISK,0.6573,0.4839,0.0373,2024-10-01 00:00:00
CUST17484,15.85,LOW_RISK,0.6268,0.4933,0.0412,2024-11-07 00:00:00
CUST17484,16.12,LOW_RISK,0.6497,0.5028,0.0171,2024-12-14 00:00:00
CUST17484,17.67,LOW_RISK,0.6151,0.4829,0.0347,2025-01-20 00:00:00
CUST17484,15.72,LOW_RISK,0.6583,0.4778,0.0139,2025-02-26 00:00:00
CUST17485,23.23,LOW_RISK,0.3113,0.6466,0.0364,2024-10-01 00:00:00
CUST17485,14.54,LOW_RISK,0.2833,0.6773,0.1181,2024-11-07 00:00:00
CUST17485,10.01,LOW_RISK,0.36,0.6177,0.0379,2024-12-14 00:00:00
CUST17485,18.22,LOW_RISK,0.2856,0.6704,0.0263,2025-01-20 00:00:00
CUST17485,11.02,LOW_RISK,0.2993,0.6708,0.0607,2025-02-26 00:00:00
CUST17486,97.93,VERY_CRITICAL,0.2292,0.313,0.1802,2024-10-01 00:00:00
CUST17486,94.58,VERY_CRITICAL,0.2069,0.23,0.1897,2024-11-01 00:00:00
CUST17486,97.05,VERY_CRITICAL,0.2302,0.2241,0.1393,2024-12-02 00:00:00
CUST17486,95.87,VERY_CRITICAL,0.2125,0.2631,0.1298,2025-01-02 00:00:00
CUST17486,99.0,VERY_CRITICAL,0.1772,0.2939,0.0588,2025-02-02 00:00:00
CUST17486,99.0,VERY_CRITICAL,0.1903,0.3044,0.1895,2025-03-05 00:00:00
CUST17487,32.75,HIGH_RISK,0.4643,0.8006,0.0074,2024-10-01 00:00:00
CUST17487,24.87,LOW_RISK,0.37,0.7913,0.0334,2024-12-02 00:00:00
CUST17487,32.2,HIGH_RISK,0.448,0.8271,0.0102,2025-02-02 00:00:00
CUST17488,15.59,LOW_RISK,0.1386,0.9952,-0.1334,2024-10-01 00:00:00
CUST17488,15.84,LOW_RISK,0.1224,0.9768,-0.0708,2024-11-07 00:00:00
CUST17488,18.52,LOW_RISK,0.0852,0.9492,-0.0561,2024-12-14 00:00:00
CUST17488,13.15,LOW_RISK,0.0765,1.0,-0.0107,2025-01-20 00:00:00
CUST17488,12.54,LOW_RISK,0.1437,0.9749,-0.0631,2025-02-26 00:00:00
CUST17489,13.31,LOW_RISK,0.3137,0.6839,0.0309,2024-10-01 00:00:00
CUST17489,1.0,LOW_RISK,0.3413,0.6938,0.108,2024-11-01 00:00:00
CUST17489,1.0,LOW_RISK,0.3263,0.6815,0.0973,2024-12-02 00:00:00
CUST17489,13.28,LOW_RISK,0.3392,0.7234,0.064,2025-01-02 00:00:00
CUST17489,4.28,LOW_RISK,0.3179,0.718,0.0914,2025-02-02 00:00:00
CUST17489,5.62,LOW_RISK,0.3253,0.7016,0.135,2025-03-05 00:00:00
CUST17490,60.76,CRITICAL,0.9963,0.3575,0.0044,2024-10-01 00:00:00
CUST17490,61.04,CRITICAL,1.0,0.3719,-0.0059,2024-11-01 00:00:00
CUST17490,66.53,CRITICAL,1.0,0.4076,-0.0619,2024-12-02 00:00:00
CUST17490,60.44,CRITICAL,0.955,0.4062,-0.0165,2025-01-02 00:00:00
CUST17490,58.87,HIGH_RISK,1.0,0.3243,-0.0464,2025-02-02 00:00:00
CUST17490,59.61,HIGH_RISK,0.9916,0.3823,0.0542,2025-03-05 00:00:00
CUST17491,43.35,HIGH_RISK,0.4943,0.5212,-0.0971,2024-10-01 00:00:00
CUST17491,44.47,HIGH_RISK,0.4814,0.5165,-0.0995,2024-11-16 00:00:00
CUST17491,43.86,HIGH_RISK,0.5117,0.5683,-0.1014,2025-01-02 00:00:00
CUST17491,41.77,HIGH_RISK,0.5028,0.5002,-0.1418,2025-02-17 00:00:00
CUST17492,10.58,LOW_RISK,0.2095,0.5153,-0.0555,2024-10-01 00:00:00
CUST17492,6.51,LOW_RISK,0.2099,0.5118,-0.1236,2024-11-01 00:00:00
CUST17492,17.85,LOW_RISK,0.1606,0.5005,-0.155,2024-12-02 00:00:00
CUST17492,9.07,LOW_RISK,0.1996,0.4136,-0.0794,2025-01-02 00:00:00
CUST17492,11.36,LOW_RISK,0.2228,0.4537,-0.1814,2025-02-02 00:00:00
CUST17492,6.43,LOW_RISK,0.1908,0.4404,-0.1695,2025-03-05 00:00:00
CUST17493,17.4,LOW_RISK,0.2073,0.9524,-0.3343,2024-10-01 00:00:00
CUST17493,28.07,LOW_RISK,0.2104,1.0,-0.402,2024-12-02 00:00:00
CUST17493,20.49,LOW_RISK,0.2318,0.9739,-0.4017,2025-02-02 00:00:00
CUST17494,62.81,CRITICAL,0.1958,0.343,0.3791,2024-10-01 00:00:00
CUST17494,59.29,HIGH_RISK,0.1861,0.4267,0.3337,2024-11-07 00:00:00
CUST17494,57.48,HIGH_RISK,0.2389,0.3657,0.433,2024-12-14 00:00:00
CUST17494,58.96,HIGH_RISK,0.2262,0.379,0.3399,2025-01-20 00:00:00
CUST17494,60.92,CRITICAL,0.2194,0.4096,0.3913,2025-02-26 00:00:00
CUST17495,43.27,HIGH_RISK,0.3752,1.0,0.0519,2024-10-01 00:00:00
CUST17495,43.29,HIGH_RISK,0.4122,0.9896,0.1564,2024-11-01 00:00:00
CUST17495,44.83,HIGH_RISK,0.4445,0.9556,0.0641,2024-12-02 00:00:00
CUST17495,46.63,HIGH_RISK,0.3875,1.0,0.0618,2025-01-02 00:00:00
CUST17495,47.94,HIGH_RISK,0.3803,1.0,0.1038,2025-02-02 00:00:00
CUST17495,45.24,HIGH_RISK,0.4781,0.974,0.0744,2025-03-05 00:00:00
CUST17496,35.49,HIGH_RISK,0.0742,0.9713,-0.0071,2024-10-01 00:00:00
CUST17496,27.24,LOW_RISK,0.0156,1.0,0.0379,2024-12-02 00:00:00
CUST17496,24.12,LOW_RISK,0.0262,1.0,-0.0032,2025-02-02 00:00:00
CUST17497,27.56,LOW_RISK,0.4542,0.8854,0.1398,2024-10-01 00:00:00
CUST17497,28.78,LOW_RISK,0.4403,0.8763,-0.0,2024-11-16 00:00:00
CUST17497,22.87,LOW_RISK,0.433,0.8827,-0.024,2025-01-02 00:00:00
CUST17497,23.12,LOW_RISK,0.466,0.837,0.0056,2025-02-17 00:00:00
CUST17498,97.5,VERY_CRITICAL,0.2876,0.5643,0.0151,2024-10-01 00:00:00
CUST17498,98.16,VERY_CRITICAL,0.2262,0.5137,0.0053,2024-11-16 00:00:00
CUST17498,92.74,VERY_CRITICAL,0.2118,0.5251,0.0215,2025-01-02 00:00:00
CUST17498,94.41,VERY_CRITICAL,0.2549,0.5243,0.0724,2025-02-17 00:00:00
CUST17499,24.66,LOW_RISK,0.1439,0.3788,-0.1343,2024-10-01 00:00:00
CUST17499,22.05,LOW_RISK,0.2227,0.4167,-0.0617,2024-11-16 00:00:00
CUST17499,24.07,LOW_RISK,0.1621,0.3762,-0.0779,2025-01-02 00:00:00
CUST17499,18.13,LOW_RISK,0.1872,0.3928,-0.0527,2025-02-17 00:00:00
CUST17500,23.15,LOW_RISK,0.2903,0.4394,-0.1887,2024-10-01 00:00:00
CUST17500,22.14,LOW_RISK,0.2944,0.4638,-0.1252,2024-12-02 00:00:00
CUST17500,22.11,LOW_RISK,0.3142,0.4202,-0.1428,2025-02-02 00:00:00
CUST17501,28.16,LOW_RISK,0.0392,1.0,0.1423,2024-10-01 00:00:00
CUST17501,22.91,LOW_RISK,0.0749,0.9524,0.2097,2024-11-16 00:00:00
CUST17501,30.36,HIGH_RISK,0.0977,0.9861,0.0951,2025-01-02 00:00:00
CUST17501,25.08,LOW_RISK,0.0371,0.9427,0.1169,2025-02-17 00:00:00
CUST17502,10.09,LOW_RISK,0.0266,0.9805,-0.0437,2024-10-01 00:00:00
CUST17502,12.68,LOW_RISK,0.0212,0.9787,-0.1247,2024-11-01 00:00:00
CUST17502,13.41,LOW_RISK,0.0029,1.0,-0.1243,2024-12-02 00:00:00
CUST17502,15.25,LOW_RISK,0.0446,0.974,-0.0428,2025-01-02 00:00:00
CUST17502,12.54,LOW_RISK,0.0232,1.0,-0.0701,2025-02-02 00:00:00
CUST17502,8.82,LOW_RISK,0.0,1.0,-0.0922,2025-03-05 00:00:00
CUST17503,14.31,LOW_RISK,0.1136,1.0,-0.0922,2024-10-01 00:00:00
CUST17503,17.84,LOW_RISK,0.0731,0.9972,-0.0853,2024-11-01 00:00:00
CUST17503,18.24,LOW_RISK,0.1674,1.0,-0.0487,2024-12-02 00:00:00
CUST17503,19.41,LOW_RISK,0.0957,1.0,-0.0524,2025-01-02 00:00:00
CUST17503,16.57,LOW_RISK,0.1828,0.9891,-0.0543,2025-02-02 00:00:00
CUST17503,19.75,LOW_RISK,0.091,1.0,-0.0642,2025-03-05 00:00:00
CUST17504,12.39,LOW_RISK,0.1065,1.0,-0.3107,2024-10-01 00:00:00
CUST17504,8.45,LOW_RISK,0.0869,0.9604,-0.3201,2024-11-01 00:00:00
CUST17504,12.22,LOW_RISK,0.137,0.9844,-0.3366,2024-12-02 00:00:00
CUST17504,5.14,LOW_RISK,0.1863,0.9984,-0.2847,2025-01-02 00:00:00
CUST17504,14.46,LOW_RISK,0.0833,1.0,-0.3688,2025-02-02 00:00:00
CUST17504,10.11,LOW_RISK,0.1075,1.0,-0.2573,2025-03-05 00:00:00
CUST17505,25.53,LOW_RISK,0.3722,0.4647,-0.3596,2024-10-01 00:00:00
CUST17505,16.69,LOW_RISK,0.4129,0.51,-0.2957,2024-11-16 00:00:00
CUST17505,25.37,LOW_RISK,0.4121,0.4697,-0.326,2025-01-02 00:00:00
CUST17505,18.86,LOW_RISK,0.3724,0.4994,-0.2824,2025-02-17 00:00:00
CUST17506,41.83,HIGH_RISK,0.1921,0.592,-0.0731,2024-10-01 00:00:00
CUST17506,37.95,HIGH_RISK,0.144,0.7153,-0.1263,2024-12-02 00:00:00
CUST17506,41.22,HIGH_RISK,0.1621,0.6481,-0.0594,2025-02-02 00:00:00
CUST17507,92.17,VERY_CRITICAL,0.5263,0.5909,0.2775,2024-10-01 00:00:00
CUST17507,91.88,VERY_CRITICAL,0.5417,0.5967,0.2411,2024-11-07 00:00:00
CUST17507,81.62,VERY_CRITICAL,0.5912,0.556,0.338,2024-12-14 00:00:00
CUST17507,89.31,VERY_CRITICAL,0.5676,0.6109,0.3138,2025-01-20 00:00:00
CUST17507,93.04,VERY_CRITICAL,0.5355,0.5755,0.2517,2025-02-26 00:00:00
CUST17508,1.0,LOW_RISK,0.3531,1.0,0.0222,2024-10-01 00:00:00
CUST17508,1.79,LOW_RISK,0.3424,1.0,-0.0613,2024-11-16 00:00:00
CUST17508,4.21,LOW_RISK,0.3529,1.0,0.0233,2025-01-02 00:00:00
CUST17508,1.0,LOW_RISK,0.363,0.9844,0.0149,2025-02-17 00:00:00
CUST17509,13.07,LOW_RISK,0.2306,0.7001,-0.1406,2024-10-01 00:00:00
CUST17509,13.29,LOW_RISK,0.2898,0.7231,-0.1682,2024-11-07 00:00:00
CUST17509,17.42,LOW_RISK,0.3081,0.7258,-0.087,2024-12-14 00:00:00
CUST17509,14.49,LOW_RISK,0.3258,0.7357,-0.1152,2025-01-20 00:00:00
